"TOA5","UED1423~CCSL026566","CR350","4380","CR350-CELL215.Std.01.07","CPU:CCSL026566v2.CRB","63306","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","SlrFD_W_Avg","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","WS_ms_S_WVT","WindDir_D1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg","TiltWE_deg","SlrTF_MJ_Tot","CVMeta","Invalid_Wind_Tot","Pyrg_LWi_Avg"
"TS","RN","Volts","Deg C","W/m^2","mm","count","kilometers","meters/second","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2","","","W/m^2"
"","","Avg","Avg","Avg","Tot","Tot","Avg","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Tot","Smp","Tot","Avg"
"2025-04-03 07:40:00",1387,13.92,11.79,189.3,0,0,0,3.333,282.7,5.33,11.29,10.0075,709.6968,77.2,11.59,-1.5,-0.6,0.011396,"013CAMPBELLCLIM50535VUE-500003772",0,257.7613
"2025-04-03 07:50:00",1388,13.91,12.4,233,0,0,0,3.92,272.6,6.26,11.55,10.4875,709.8185,75.3,12.26,-1.4,-0.2,0.014016,"013CAMPBELLCLIM50535VUE-500003772",0,258.7905
"2025-04-03 08:00:00",1389,13.89,13,271.1,0,0,0,4.196,278.2,6.16,11.67,10.7635,709.8585,82.3,12.79,-1.7,0.3,0.016294,"013CAMPBELLCLIM50535VUE-500003772",0,258.8296
"2025-04-03 08:10:00",1390,13.87,13.64,302.5,0,0,0,3.446,274.8,6.65,12.23,11.104,709.9033,82.8,13.26,-1.7,-0.1,0.018188,"013CAMPBELLCLIM50535VUE-500003772",0,260.0478
"2025-04-03 08:20:00",1391,13.86,14.17,344.7,0,0,0,4.176,277.3,6.43,12.1,11.2885,709.91,75.6,13.65,-1.3,-0.1,0.020713,"013CAMPBELLCLIM50535VUE-500003772",0,259.8717
"2025-04-03 08:30:00",1392,13.86,14.61,378.7,0,0,0,3.814,269.6,7.15,12.75,11.67583,709.9518,83.2,14.03,0.2,-1.1,0.02277,"013CAMPBELLCLIM50535VUE-500003772",0,261.2749
"2025-04-03 08:40:00",1393,13.85,15.04,425.2,0,0,0,4.854,274.8,8.51,12.25,11.708,710.0585,83.7,14.28,-0.5,0.1,0.025538,"013CAMPBELLCLIM50535VUE-500003772",0,260.2751
"2025-04-03 08:50:00",1394,13.83,15.38,446.2,0,0,0,3.856,277.3,7.85,12.8,11.87083,710.1318,81.6,14.28,-1.8,0,0.026783,"013CAMPBELLCLIM50535VUE-500003772",0,261.6291
"2025-04-03 09:00:00",1395,13.83,15.69,507.6,0,0,0,4.526,277.3,7.49,12.77,11.90167,710.1933,82.5,14.54,-1.1,-0.2,0.030558,"013CAMPBELLCLIM50535VUE-500003772",0,263.0533
"2025-04-03 09:10:00",1396,13.83,16.1,583.6,0,0,0,4.534,271.2,8.29,13.23,12.22667,710.2116,89.1,14.88,-0.6,0.5,0.035063,"013CAMPBELLCLIM50535VUE-500003772",0,267.9563
"2025-04-03 09:20:00",1397,13.81,16.54,656.2,0,0,0,3.687,268.9,6.8,13.78,12.36533,710.287,73.7,15.38,-1.3,0.6,0.039415,"013CAMPBELLCLIM50535VUE-500003772",0,272.5489
"2025-04-03 09:30:00",1398,13.8,17.07,711.4,0,0,0,4.327,258.2,8.2,14.2,12.14717,710.4069,73.8,16.04,-1.2,0.1,0.042748,"013CAMPBELLCLIM50535VUE-500003772",0,288.3312
"2025-04-03 09:40:00",1399,13.78,17.64,649.7,0,0,0,4.271,266.6,8.02,13.76,11.73433,710.4382,69.3,16.34,-1.7,0.2,0.038793,"013CAMPBELLCLIM50535VUE-500003772",0,288.4642
"2025-04-03 09:50:00",1400,13.77,18.04,634.3,0,0,0,4.099,269.4,6.97,13.97,11.273,710.4485,76.2,16.39,-1.5,-0.1,0.037774,"013CAMPBELLCLIM50535VUE-500003772",0,283.0334
"2025-04-03 10:00:00",1401,13.77,18.29,642.9,0,0,0,4.261,264.8,8.38,13.75,11.50167,710.4885,83.1,16.19,-1.7,0,0.038817,"013CAMPBELLCLIM50535VUE-500003772",0,285.4377
"2025-04-03 10:10:00",1402,13.78,18.47,655.3,0,0,0,4.583,260.7,7.37,13.97,11.98317,710.5331,73.3,16.05,-2.6,0.2,0.039638,"013CAMPBELLCLIM50535VUE-500003772",0,288.3076
"2025-04-03 10:20:00",1403,13.78,18.57,644.6,0,0,0,4.848,258.8,8.29,14.05,11.61167,710.4815,71.2,16.15,-0.5,0,0.038729,"013CAMPBELLCLIM50535VUE-500003772",0,288.121
"2025-04-03 10:30:00",1404,13.76,18.63,837,0,0,0,4.935,262.2,9.54,14.2,11.62133,710.3984,64.4,16.1,-1.7,-0.5,0.050137,"013CAMPBELLCLIM50535VUE-500003772",0,281.1407
"2025-04-03 10:40:00",1405,13.75,18.76,819,0,0,0,4.494,258.5,8.5,14.57,11.488,710.4,62.9,16.42,-1.2,-0.2,0.049185,"013CAMPBELLCLIM50535VUE-500003772",0,280.2543
"2025-04-03 10:50:00",1406,13.75,18.98,855,0,0,0,4.699,258.2,7.93,14.58,11.669,710.3481,73.7,16.61,-1,-1.7,0.051363,"013CAMPBELLCLIM50535VUE-500003772",0,282.7494
"2025-04-03 11:00:00",1407,13.75,19.17,898,0,0,0,5.09,255.1,8.58,14.68,11.61933,710.2148,76.5,16.67,-2,-0.7,0.05389,"013CAMPBELLCLIM50535VUE-500003772",0,282.766
"2025-04-03 11:10:00",1408,13.75,19.37,923,0,0,0,5.447,254.9,9.04,14.35,11.52583,710.2018,69.1,16.63,-1.4,0.1,0.055396,"013CAMPBELLCLIM50535VUE-500003772",0,283.2732
"2025-04-03 11:20:00",1409,13.75,19.49,965,0,0,0,5.576,249,9.42,14.62,11.97217,710.2281,61.1,16.68,-1.7,0.6,0.057984,"013CAMPBELLCLIM50535VUE-500003772",0,292.3592
"2025-04-03 11:30:00",1410,13.75,19.65,901,0,0,0,6.13,244.8,8.41,14.71,11.74033,710.2599,67.1,16.86,0.2,-0.2,0.054061,"013CAMPBELLCLIM50535VUE-500003772",0,303.3737
"2025-04-03 11:40:00",1411,13.72,19.83,887,0,0,0,5.226,246.3,9.47,14.8,11.839,710.24,63.5,16.89,-1.3,0.3,0.053263,"013CAMPBELLCLIM50535VUE-500003772",0,304.4724
"2025-04-03 11:50:00",1412,13.72,20.04,649.2,0,0,0,4.86,248.8,8.59,14.86,11.8765,710.2533,75.7,17.03,-1.1,-1.6,0.03828,"013CAMPBELLCLIM50535VUE-500003772",0,315.2412
"2025-04-03 12:00:00",1413,13.72,20.08,867,0,0,0,5.622,253.4,8.99,14.01,11.733,710.1398,71.3,16.64,-1.3,-0.1,0.052374,"013CAMPBELLCLIM50535VUE-500003772",0,320.3298
"2025-04-03 12:10:00",1414,13.72,20.08,945,0,0,0,5.286,248.9,9,14.72,11.538,710.0499,60.2,16.77,-1,0.1,0.057116,"013CAMPBELLCLIM50535VUE-500003772",0,305.29
